,Date,Manner of Death,Armed,Age,Gender,Race,City,State,Signs of Mental Illness,Threat Level,Flee,Body Camera,Longitude,Latitude,Is Geocoding Exact
189,2015-03-13,Shot,Knife,36.0,Male,"White, non-Hispanic",Fontana,California,False,Attack,Not fleeing,False,-117.43,34.078,True
190,2015-03-13,Shot,Unarmed,32.0,Male,Hispanic,Walnut Creek,California,False,Other,Foot,False,-118.229,33.971,True
191,2015-03-14,Shot,Knife,53.0,Male,"White, non-Hispanic",Follansbee,West Virginia,False,Other,Not fleeing,False,-80.596,40.330999999999996,True
192,2015-03-14,Shot,Gun,26.0,Male,"White, non-Hispanic",Kenosha,Wisconsin,False,Attack,Car,False,-87.835,42.583,True
193,2015-03-14,Shot,Gun,29.0,Male,Hispanic,San Antonio,Texas,True,Attack,Not fleeing,False,-98.536,29.513,True
194,2015-03-15,Shot,Machete,27.0,Male,"White, non-Hispanic",Ruth,Mississippi,False,Other,Not fleeing,False,-90.303,31.326,True
195,2015-03-16,Shot,Gun,28.0,Male,"White, non-Hispanic",St. Paul,Minnesota,True,Attack,Not fleeing,False,-93.025,44.95399999999999,True
196,2015-03-16,Shot,Gun,52.0,Male,"White, non-Hispanic",Gastonia,North Carolina,True,Attack,Not fleeing,False,-81.242,35.204,True
197,2015-03-17,Shot,Gun,49.0,Male,"White, non-Hispanic",Medford,Oregon,True,Attack,Not fleeing,False,-122.899,42.33,True
198,2015-03-17,Shot,Gun,24.0,Male,"White, non-Hispanic",Dublin,North Carolina,False,Attack,Foot,False,-78.751,34.64,True
199,2015-03-17,Shot,Vehicle,24.0,Female,"White, non-Hispanic",San Francisco,California,True,Other,Not fleeing,False,-122.42200000000001,37.789,True
200,2015-03-17,Shot,Gun,20.0,Male,"White, non-Hispanic",Onalaska,Texas,True,Attack,Not fleeing,False,-95.104,30.815,True
201,2015-03-17,Shot,Unarmed,22.0,Male,Hispanic,Sacramento,California,False,,Car,False,-121.50399999999999,38.681999999999995,True
202,2015-03-18,Shot,Gun,49.0,Female,"White, non-Hispanic",Glendale,Arizona,False,Attack,Not fleeing,False,-112.20299999999999,33.582,True
203,2015-03-18,Shot,Gun,64.0,Male,"White, non-Hispanic",Tallahassee,Florida,False,Attack,Not fleeing,False,-84.279,30.461,True
204,2015-03-18,Shot,Knife,47.0,Male,"White, non-Hispanic",Bakersfield,California,False,Other,Not fleeing,False,-119.015,35.376,True
205,2015-03-19,Shot,Box Cutter,39.0,Male,"White, non-Hispanic",Lawrence County,Alabama,True,Other,Not fleeing,True,-87.287,34.566,True
206,2015-03-19,Shot,Unarmed,18.0,Male,"Black, non-Hispanic",Cleveland,Ohio,False,Attack,Not fleeing,False,-81.609,41.528999999999996,True
207,2015-03-19,Shot,Gun,31.0,Male,"White, non-Hispanic",Middleton,Idaho,False,Attack,Not fleeing,True,-116.58,43.70399999999999,True
208,2015-03-19,Shot,Gun,16.0,Male,"Black, non-Hispanic",Jacksonville,Florida,False,Attack,Car,False,-81.68,30.379,True
209,2015-03-19,Shot,Unarmed,20.0,Male,"White, non-Hispanic",Sumas,Washington,True,Attack,Not fleeing,False,-122.273,49.0,True
210,2015-03-19,Shot,Gun,36.0,Male,"White, non-Hispanic",Bakersfield,California,False,Attack,Not fleeing,False,-119.336,35.355,True
211,2015-03-20,Shot,Machete,63.0,Male,"Black, non-Hispanic",New Orleans,Louisiana,True,Attack,Not fleeing,False,-90.265,29.993000000000002,True
212,2015-03-20,Shot,Gun,34.0,Male,"White, non-Hispanic",Coal County,Oklahoma,False,Attack,Not fleeing,False,-96.323,34.506,True
213,2015-03-20,Shot,Gun,24.0,Male,Native American,Red Valley,Arizona,False,Attack,Car,False,-109.13799999999999,36.466,True
214,2015-03-21,Shot,Gun,21.0,Male,"White, non-Hispanic",Cottonwood,Arizona,False,Attack,Not fleeing,False,-112.001,34.713,True
215,2015-03-21,Shot,Gun,44.0,Male,"White, non-Hispanic",Clarendon,New York,False,Attack,Car,False,-78.047,43.19,True
216,2015-03-21,Shot,Gun,60.0,Male,"White, non-Hispanic",Harmony,Indiana,True,Attack,Not fleeing,False,-87.073,39.534,True
217,2015-03-21,Shot,Gun,42.0,Male,"White, non-Hispanic",Columbus,Ohio,False,Attack,Not fleeing,False,-82.999,40.03,True
218,2015-03-22,Shot,Knife,37.0,Male,"White, non-Hispanic",Vallejo,California,True,Other,Not fleeing,False,-122.22200000000001,38.133,True
219,2015-03-22,Shot and Tasered,Knife,36.0,Male,"White, non-Hispanic",Portland,Oregon,True,Other,Foot,False,-122.53,45.506,True
220,2015-03-22,Shot and Tasered,,21.0,Male,"Black, non-Hispanic",Islip,New York,False,Attack,Car,False,-73.238,40.74,True
221,2015-03-23,Shot,Gun,24.0,Male,"Black, non-Hispanic",Santa Clara,California,False,Attack,Not fleeing,False,-121.959,37.361,True
222,2015-03-24,Shot,Gun,29.0,Male,"Black, non-Hispanic",Portsmouth,Virginia,True,Attack,Car,False,-76.37,36.819,True
223,2015-03-24,Shot,Gun,57.0,Male,"White, non-Hispanic",San Jose,California,True,Attack,Not fleeing,False,-121.84100000000001,37.302,True
224,2015-03-24,Shot,Gun,38.0,Male,"White, non-Hispanic",Fond du Lac,Wisconsin,False,Attack,Not fleeing,False,-88.475,43.782,True
225,2015-03-25,Shot,,23.0,Male,"Black, non-Hispanic",Smyrna,Georgia,False,Other,Car,True,-84.477,33.866,True
226,2015-03-25,Shot,Gun,27.0,Male,"Black, non-Hispanic",Johnsonville,South Carolina,False,Attack,Foot,False,-79.462,33.819,True
227,2015-03-25,Shot,Gun,28.0,Male,Hispanic,South Los Angeles,California,False,Attack,Foot,False,-118.292,33.94,True
228,2015-03-25,Shot and Tasered,Gun,63.0,Male,"White, non-Hispanic",Glendale,Arizona,True,Other,Not fleeing,False,-112.20299999999999,33.638000000000005,True
229,2015-03-26,Shot,Gun,53.0,Female,"White, non-Hispanic",Gardner,Kansas,False,Attack,Not fleeing,False,-94.91,38.818000000000005,True
230,2015-03-26,Shot,Knife,35.0,Male,Hispanic,Wilmington,California,True,Other,Not fleeing,False,-118.271,33.793,True
231,2015-03-27,Shot,Knife,26.0,Female,"Black, non-Hispanic",Oxnard,California,False,Other,Not fleeing,False,-119.18299999999999,34.228,True
232,2015-03-27,Shot,Gun,42.0,Male,"White, non-Hispanic",Fort Ashby,West Virginia,False,Attack,Car,False,-78.84100000000001,39.469,True
233,2015-03-27,Shot,Gun,41.0,Male,"Black, non-Hispanic",Boston,Massachusetts,False,Attack,Not fleeing,False,-71.089,42.313,True
234,2015-03-27,Shot,Gun,56.0,Male,"White, non-Hispanic",Encinitas,California,True,Attack,Not fleeing,False,-117.242,33.05,True
235,2015-03-27,Shot,Knife,39.0,Male,"Black, non-Hispanic",Fort Pierce,Florida,False,Other,Not fleeing,False,-80.328,27.435,True
236,2015-03-27,Shot,Toy Weapon,23.0,Male,Hispanic,Bakersfield,California,False,Attack,Car,False,-119.00299999999999,35.396,True
237,2015-03-27,Shot,Gun,40.0,Male,"White, non-Hispanic",Webster,Massachusetts,False,Attack,Foot,False,-71.878,42.056000000000004,True
238,2015-03-29,Shot,Gun,29.0,Male,"Black, non-Hispanic",Elizabethtown,Kentucky,False,Attack,Not fleeing,False,-85.889,37.735,True
239,2015-03-29,Shot,,26.0,Male,"White, non-Hispanic",Jasper,Ohio,False,Attack,Car,False,-83.255,39.083,True
240,2015-03-30,Shot,Gun,54.0,Male,,Boulder City,Nevada,False,Attack,Not fleeing,False,-114.84,35.974000000000004,True
241,2015-03-30,Shot,Gun,49.0,Male,"White, non-Hispanic",Eugene,Oregon,True,Attack,Not fleeing,False,-123.181,44.091,True
242,2015-03-31,Shot,Gun,36.0,Male,"White, non-Hispanic",Carollwood,Florida,False,Attack,Not fleeing,False,-82.49,28.101999999999997,True
243,2015-03-31,Shot,Toy Weapon,21.0,Male,Hispanic,Baytown,Texas,False,Attack,Not fleeing,False,-94.971,29.733,True
244,2015-03-31,Shot,Vehicle,27.0,Female,"Black, non-Hispanic",Fort Meade,Maryland,False,Other,Car,False,-76.77,39.115,True
245,2015-04-01,Shot,Gun,37.0,Male,"Black, non-Hispanic",Hawthorne,California,False,Attack,Not fleeing,False,-118.337,33.902,True
246,2015-04-01,Shot,Knife,36.0,Male,"White, non-Hispanic",Hamilton,New Jersey,False,Attack,Not fleeing,False,-74.71,40.217,True
247,2015-04-02,Shot,Gun,32.0,Male,"Black, non-Hispanic",Rock Island,Illinois,False,Attack,Foot,False,-90.58200000000001,41.5,True
248,2015-04-02,Shot,Unarmed,44.0,Male,"Black, non-Hispanic",Tulsa,Oklahoma,False,Other,Not fleeing,False,-95.94,36.184,True
249,2015-04-02,Shot,Gun,27.0,Male,"White, non-Hispanic",Pineville,Louisiana,True,Attack,Not fleeing,False,-92.40700000000001,31.346,True
250,2015-04-02,Shot and Tasered,Gun,63.0,Male,"White, non-Hispanic",Metropolis,Illinois,True,Attack,Not fleeing,False,-88.677,37.176,True
251,2015-04-03,Shot,Knife,38.0,Male,"White, non-Hispanic",Winchester,Virginia,False,Other,Not fleeing,True,-78.128,39.191,True
252,2015-04-04,Shot,Gun,17.0,Male,"Black, non-Hispanic",Zion,Illinois,False,Attack,Foot,False,-87.845,42.452,True
253,2015-04-04,Shot,Gun,31.0,Male,"Black, non-Hispanic",Orange,California,False,Attack,Not fleeing,True,-117.852,33.836,True
254,2015-04-04,Shot,Gun,34.0,Male,"White, non-Hispanic",Edgewood,New Mexico,True,Attack,Car,False,-106.193,35.056,True
255,2015-04-04,Shot and Tasered,Unarmed,50.0,Male,"Black, non-Hispanic",North Charleston,South Carolina,False,Other,Foot,False,-80.014,32.899,True
256,2015-04-05,Shot,Knife,51.0,Male,"White, non-Hispanic",Phoenix,Arizona,True,Other,Not fleeing,False,-112.14399999999999,33.655,True
257,2015-04-05,Shot,Gun,56.0,Male,"White, non-Hispanic",Tehachapi,California,False,Attack,Not fleeing,False,-118.414,35.126999999999995,True
258,2015-04-06,Shot,Gun,23.0,Male,"White, non-Hispanic",Indianapolis,Indiana,True,Attack,Not fleeing,False,-86.273,39.681,True
259,2015-04-06,Shot,Gun,25.0,Male,"Black, non-Hispanic",Harvey,Louisiana,False,Attack,Foot,False,-90.04799999999999,29.877,True
260,2015-04-06,Shot,Gun,31.0,Male,"White, non-Hispanic",Jefferson County,Idaho,False,Attack,Car,False,-112.04899999999999,43.641999999999996,True
261,2015-04-07,Shot,Gun,32.0,Male,"White, non-Hispanic",Pottawatomie County,Oklahoma,False,Attack,Car,False,-97.057,35.339,True
262,2015-04-08,Shot,Gun,60.0,Male,"White, non-Hispanic",San Antonio,Texas,False,Attack,Car,False,-98.427,29.489,True
263,2015-04-08,Shot,,42.0,Male,"Black, non-Hispanic",Valdosta,Georgia,False,Attack,Car,False,-83.333,30.845,True
264,2015-04-08,Shot,Gun,39.0,Male,Hispanic,Los Angeles,California,False,Attack,Foot,False,-118.212,34.041,True
265,2015-04-08,Shot,Knife,28.0,Male,Asian,Sunnyvale,California,True,Other,Not fleeing,False,-121.995,37.404,True
266,2015-04-09,Shot,Sword,22.0,Male,"White, non-Hispanic",Navarre,Florida,False,Attack,Not fleeing,False,-86.835,30.413,True
267,2015-04-09,Shot,Gun,29.0,Male,"Black, non-Hispanic",Monon,Indiana,False,Attack,Car,False,-86.87899999999999,40.879,True
268,2015-04-09,Shot,Gun,31.0,Male,"White, non-Hispanic",Straban Township,Pennsylvania,True,Attack,Not fleeing,False,-77.158,39.859,True
269,2015-04-09,Shot,Gun,28.0,Male,"White, non-Hispanic",Boiling Springs,South Carolina,False,Attack,Not fleeing,False,-82.006,35.023,True
270,2015-04-09,Shot and Tasered,,54.0,Male,,Kellyville,Oklahoma,False,Attack,Other,False,-96.277,35.954,True
271,2015-04-10,Shot,Knife,21.0,Male,Hispanic,Corning,California,False,Attack,Not fleeing,False,-122.20200000000001,39.935,True
272,2015-04-10,Shot,Gun,38.0,Male,"White, non-Hispanic",Topeka,Kansas,False,Attack,Car,False,-95.762,39.054,True
273,2015-04-11,Shot,Gun,66.0,Male,"White, non-Hispanic",Sand Springs,Oklahoma,True,Attack,Not fleeing,True,-96.134,36.092,True
274,2015-04-12,Shot,Gun,36.0,Male,"Black, non-Hispanic",Indianapolis,Indiana,False,Attack,Foot,True,-86.109,39.813,True
275,2015-04-12,Shot,Machete,83.0,Male,"White, non-Hispanic",Oklahoma City,Oklahoma,True,Other,Not fleeing,False,-97.34,35.404,True
276,2015-04-12,Shot,Gun,32.0,Male,"White, non-Hispanic",Salemburg,North Carolina,True,Attack,Car,False,-78.491,35.064,True
277,2015-04-13,Shot,Gun,27.0,Male,Hispanic,Alton,Illinois,False,Attack,Not fleeing,False,-90.135,38.891999999999996,True
278,2015-04-14,Shot,,26.0,Male,"Black, non-Hispanic",DeSoto,Texas,False,,Foot,False,-96.823,32.662,True
279,2015-04-14,Shot,Machete,31.0,Male,"White, non-Hispanic",Jonesboro,Arkansas,True,Attack,Not fleeing,False,-90.71799999999999,35.834,True
280,2015-04-15,Shot,Gun,22.0,Male,"Black, non-Hispanic",Miami,Florida,False,,Foot,False,-80.212,25.844,True
281,2015-04-15,Shot,Knife,41.0,Male,"Black, non-Hispanic",Spartanburg,South Carolina,False,Attack,Not fleeing,False,-81.91199999999999,34.904,True
282,2015-04-15,Shot,Unarmed,41.0,Male,"Black, non-Hispanic",Houston,Texas,False,Other,Car,False,-95.17299999999999,29.805999999999997,True
283,2015-04-15,Shot,Toy Weapon,51.0,Male,"White, non-Hispanic",Columbia,Missouri,False,Attack,Car,True,-92.32600000000001,38.948,True
284,2015-04-15,Shot,Gun,72.0,Male,"White, non-Hispanic",Cañon City,Colorado,True,Attack,Not fleeing,False,-105.19200000000001,38.446,True
285,2015-04-15,Shot,Toy Weapon,52.0,Male,Hispanic,Montclair,California,True,Attack,Not fleeing,False,-117.721,34.051,True
286,2015-04-16,Shot,Knife,47.0,Male,Hispanic,Shafter,California,False,Other,Not fleeing,False,-119.281,35.5,True
287,2015-04-17,Shot,Gun,18.0,Male,"Black, non-Hispanic",Chicago,Illinois,False,Attack,Foot,False,-87.572,41.761,True
288,2015-04-17,Shot,Gun,29.0,Male,Hispanic,Hemet,California,False,Attack,Not fleeing,False,-116.954,33.744,True
289,2015-04-17,Shot,Knife,23.0,Male,"Black, non-Hispanic",Jennings,Missouri,True,Other,Not fleeing,True,-90.244,38.724000000000004,True
290,2015-04-18,Shot,Gun,43.0,Male,Hispanic,Phoenix,Arizona,True,Attack,Not fleeing,False,-112.039,33.48,True
291,2015-04-18,Shot,Gun,45.0,Male,"White, non-Hispanic",Panama City,Florida,False,Attack,Not fleeing,False,-85.70200000000001,30.171,True
292,2015-04-19,Shot,Gun,40.0,Male,"White, non-Hispanic",Wilmore,Kentucky,True,Attack,Not fleeing,False,-84.66,37.868,True
293,2015-04-19,Shot,Knife,44.0,Male,"White, non-Hispanic",Sidney,Nebraska,False,Attack,Not fleeing,False,-102.98299999999999,41.122,True
294,2015-04-20,Shot,Gun,25.0,Male,Hispanic,Mission,Texas,False,Other,Not fleeing,False,-98.35,26.281999999999996,True
295,2015-04-21,Shot,Unarmed,37.0,Male,Native American,Lakewood,Washington,True,Other,Foot,False,-122.485,47.16,True
296,2015-04-21,Shot,Knife,59.0,Male,"White, non-Hispanic",Irmo,South Carolina,True,Other,Not fleeing,False,-81.2,34.073,True
297,2015-04-21,Shot,Knife,35.0,Male,Hispanic,Los Angeles,California,True,Other,Not fleeing,False,-118.205,34.071999999999996,True
298,2015-04-21,Shot,,35.0,Male,"Black, non-Hispanic",Trenton,New Jersey,False,Attack,Not fleeing,False,-74.252,40.713,True
299,2015-04-22,Shot,Unarmed,18.0,Male,"Black, non-Hispanic",Portsmouth,Virginia,False,,Not fleeing,False,-76.34,36.83,True
300,2015-04-22,Shot,Knife,51.0,Male,Hispanic,Bisbee,Arizona,False,Other,Not fleeing,False,-109.917,31.401,True
301,2015-04-22,Shot,Gun,30.0,Male,"White, non-Hispanic",Queens,New York,True,Attack,Foot,False,-73.794,40.71,True
302,2015-04-22,Shot,Gun,31.0,Male,"Black, non-Hispanic",Fort Worth,Texas,False,Attack,Foot,False,-97.304,32.769,True
303,2015-04-22,Shot,Gun,39.0,Male,Asian,Eldorado Springs,Colorado,False,Attack,Not fleeing,False,-105.257,39.938,True
304,2015-04-23,Shot,Gun,26.0,Male,"White, non-Hispanic",Sylmar,California,True,Attack,Not fleeing,False,-118.43799999999999,34.323,True
305,2015-04-23,Shot,Gun,51.0,Male,"White, non-Hispanic",Rufe,Oklahoma,False,Attack,Not fleeing,False,-95.15700000000001,34.133,True
306,2015-04-23,Shot,Unarmed,19.0,Male,Hispanic,Long Beach,California,False,Other,Not fleeing,False,-118.17399999999999,33.781,True
307,2015-04-24,Shot,,46.0,Female,"White, non-Hispanic",Windsor,California,False,Attack,Car,False,-122.792,38.375,True
308,2015-04-24,Shot,Gun,49.0,Male,"White, non-Hispanic",Eugene,Oregon,False,Attack,Not fleeing,False,-122.99700000000001,44.913999999999994,True
309,2015-04-24,Shot,Gun,63.0,Male,"White, non-Hispanic",Miami,Oklahoma,False,Attack,Car,False,-94.887,36.897,True
310,2015-04-24,Shot,Gun,20.0,Male,"Black, non-Hispanic",Trinidad,Colorado,False,Attack,Foot,True,-104.493,37.176,True
311,2015-04-25,Shot,Machete,25.0,Male,"White, non-Hispanic",Victoria,Texas,True,Other,Not fleeing,True,-97.001,28.878,True
312,2015-04-25,Shot,Unarmed,24.0,Male,"Black, non-Hispanic",New York,New York,True,Attack,Foot,False,-73.982,40.725,True
313,2015-04-25,Shot,Knife,58.0,Male,"White, non-Hispanic",Clermont,Florida,True,Other,Not fleeing,False,-81.812,28.566999999999997,True
314,2015-04-26,Shot,Unarmed,29.0,Male,"White, non-Hispanic",Bunch,Oklahoma,False,Attack,Not fleeing,False,-94.772,35.745,True
315,2015-04-26,Shot,Gun,76.0,Male,"White, non-Hispanic",Kings County,California,False,Attack,Not fleeing,False,-119.601,36.211,True
316,2015-04-26,Shot,Gun,45.0,Male,"White, non-Hispanic",Fountain Valley,California,False,Attack,Not fleeing,False,-117.956,33.696,True
317,2015-04-27,Shot,Hammer,20.0,Male,"Black, non-Hispanic",Detroit,Michigan,False,Other,Not fleeing,False,-83.236,42.36600000000001,True
318,2015-04-28,Shot,Gun,58.0,Male,"White, non-Hispanic",Mansfield,Ohio,False,Attack,Not fleeing,False,-82.516,40.739000000000004,True
319,2015-04-28,Shot,Gun,21.0,Male,"Black, non-Hispanic",New Orleans,Louisiana,False,Attack,Not fleeing,True,-89.96600000000001,30.019000000000002,True
320,2015-04-28,Shot,Gun,27.0,Male,"White, non-Hispanic",Marion,Illinois,True,Attack,Not fleeing,False,-88.941,37.731,True
321,2015-04-29,Shot,Knife,26.0,Male,"White, non-Hispanic",Chickasha,Oklahoma,False,Other,Foot,False,-97.949,35.04,True
322,2015-04-29,Shot,Gun,33.0,Male,Hispanic,Mesa,Arizona,True,Attack,Not fleeing,False,-111.8,33.39,True
323,2015-04-29,Shot,Gun,27.0,Male,Hispanic,Elk Grove,California,False,Attack,Not fleeing,False,-121.492,38.37,True
324,2015-04-29,Shot,Gun,25.0,Female,"Black, non-Hispanic",Atlanta,Georgia,False,Attack,Not fleeing,False,-84.39,33.751999999999995,True
325,2015-04-29,Shot,Gun,53.0,Male,"Black, non-Hispanic",Emporia,Virginia,True,Attack,Not fleeing,False,-77.502,36.611,True
326,2015-04-29,Shot,Gun,53.0,Male,"White, non-Hispanic",Nashville,Tennessee,True,Attack,Not fleeing,False,-86.779,36.054,True
327,2015-04-30,Shot,Unarmed,42.0,Male,Other,San Diego,California,True,Other,Not fleeing,True,-117.206,32.754,True
328,2015-04-30,Shot and Tasered,Metal Object,22.0,Male,Hispanic,El Paso,Texas,False,Other,Not fleeing,False,-106.34200000000001,31.694000000000003,True
329,2015-05-02,Shot,Gun,52.0,Male,"White, non-Hispanic",Smyrna,Delaware,False,Attack,Not fleeing,True,-75.60300000000001,39.28,True
330,2015-05-03,Shot,Gun,36.0,Male,"White, non-Hispanic",Roosevelt,Utah,True,Attack,Not fleeing,True,-109.99600000000001,40.306,True
331,2015-05-03,Shot,Gun,30.0,Male,"Black, non-Hispanic",Garland,Texas,False,Attack,Not fleeing,False,-96.64200000000001,32.958,True
332,2015-05-03,Shot,Gun,34.0,Male,Other,Garland,Texas,False,Attack,Not fleeing,False,-96.64200000000001,32.958,True
333,2015-05-03,Shot,Gun,44.0,Male,Hispanic,Albuquerque,New Mexico,False,Attack,Not fleeing,False,-106.68700000000001,35.052,True
334,2015-05-03,Shot,Gun,53.0,Male,"White, non-Hispanic",Chavies,Kentucky,False,Attack,Not fleeing,False,-83.245,37.38,True
335,2015-05-04,Shot,Toy Weapon,36.0,Male,"White, non-Hispanic",Kennewick,Washington,True,Attack,Not fleeing,False,-119.16799999999999,46.202,True
336,2015-05-05,Shot,Unarmed,29.0,Male,"Black, non-Hispanic",Venice,California,False,Attack,Not fleeing,True,-118.47200000000001,33.988,True
337,2015-05-05,Shot,Knife,32.0,Male,Asian,South El Monte,California,False,Attack,Not fleeing,False,-118.044,34.054,True
338,2015-05-05,Shot,Gun,46.0,Male,"White, non-Hispanic",Pulaski,Virginia,True,Attack,Not fleeing,False,-80.74600000000001,37.058,True
339,2015-05-06,Shot,Gun,18.0,Male,"White, non-Hispanic",Wake Forest,North Carolina,False,Attack,Car,False,-78.52600000000001,35.951,True
340,2015-05-07,Shot,Knife,72.0,Male,,Lawrenceville,Georgia,True,Other,Not fleeing,False,-84.087,33.933,True
341,2015-05-07,Shot,Knife,38.0,Male,"White, non-Hispanic",Beacon,New York,False,Other,Car,False,-73.98,41.518,True
342,2015-05-07,Shot,,21.0,Male,"Black, non-Hispanic",Cerritos,California,False,Attack,Car,False,-118.05,33.874,True
343,2015-05-08,Shot,Sword,35.0,Male,"White, non-Hispanic",Kearny,Arizona,False,Attack,Not fleeing,False,-110.92299999999999,33.079,True
344,2015-05-08,Shot,Gun,58.0,Male,"White, non-Hispanic",Constantia,New York,True,Attack,Not fleeing,False,-76.008,43.266000000000005,True
345,2015-05-08,Shot,Gun,48.0,Male,"Black, non-Hispanic",Harvey,Louisiana,False,Attack,Not fleeing,False,-90.072,29.86,True
346,2015-05-08,Shot,,31.0,Male,"Black, non-Hispanic",Fridley,Minnesota,False,Attack,Car,False,-93.266,45.07,True
347,2015-05-10,Shot,Gun,47.0,Male,"White, non-Hispanic",Tacoma,Washington,False,Attack,Not fleeing,False,-122.48899999999999,47.229,True
348,2015-05-10,Shot,,34.0,Male,"Black, non-Hispanic",Landover,Maryland,False,Other,Car,False,-76.875,38.902,True
349,2015-05-11,Shot,,30.0,Male,"Black, non-Hispanic",Fort Worth,Texas,False,Attack,Car,False,-97.395,32.661,True
350,2015-05-11,Shot,Knife,28.0,Male,"White, non-Hispanic",St. Augustine,Florida,True,Other,Not fleeing,False,-81.48100000000001,29.973000000000003,True
351,2015-05-12,Shot,Gun,28.0,Male,"Black, non-Hispanic",Jacksonville,Florida,False,Other,Foot,False,-81.73899999999999,30.213,True
352,2015-05-12,Shot,,40.0,Male,"White, non-Hispanic",Rancho Santa Margarita,California,True,Other,Not fleeing,False,-117.613,33.655,True
353,2015-05-12,Shot and Tasered,Gun,46.0,Male,Other,Honolulu,Hawaii,False,Attack,Not fleeing,False,-157.862,21.31,True
354,2015-05-14,Shot,Gun,37.0,Male,"White, non-Hispanic",Portage,Michigan,True,Attack,Car,False,-85.641,42.229,True
